seed,permutation,learned_accuracy,learned_macro_f1,shuffled_accuracy,shuffled_macro_f1
43,40,0.8771929824561403,0.8477187135591386,0.8315789473684211,0.7962415076199467
43,41,0.8771929824561403,0.8477187135591386,0.8210526315789474,0.787816264857579
43,42,0.8771929824561403,0.8477187135591386,0.856140350877193,0.8249763407025746
43,43,0.8771929824561403,0.8477187135591386,0.8421052631578947,0.8086508457403963
43,44,0.8771929824561403,0.8477187135591386,0.8210526315789474,0.7856276883444231
43,45,0.8771929824561403,0.8477187135591386,0.8491228070175438,0.8206760359433798
43,46,0.8771929824561403,0.8477187135591386,0.8315789473684211,0.7979492089914777
43,47,0.8771929824561403,0.8477187135591386,0.8596491228070176,0.8287264066206482
43,48,0.8771929824561403,0.8477187135591386,0.8315789473684211,0.7983236366116071
43,49,0.8771929824561403,0.8477187135591386,0.8280701754385965,0.7950413133866691
43,50,0.8771929824561403,0.8477187135591386,0.8526315789473684,0.8127512751297554
43,51,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8106176414218291
43,52,0.8771929824561403,0.8477187135591386,0.8631578947368421,0.8303377652300032
43,53,0.8771929824561403,0.8477187135591386,0.8315789473684211,0.7920275463056691
43,54,0.8771929824561403,0.8477187135591386,0.8385964912280702,0.8024187328038324
43,55,0.8771929824561403,0.8477187135591386,0.8491228070175438,0.8213351471105825
43,56,0.8771929824561403,0.8477187135591386,0.8350877192982457,0.7982475110038687
43,57,0.8771929824561403,0.8477187135591386,0.8245614035087719,0.7843958123488612
43,58,0.8771929824561403,0.8477187135591386,0.8280701754385965,0.7957297249352171
43,59,0.8771929824561403,0.8477187135591386,0.856140350877193,0.8184951986427533
43,60,0.8771929824561403,0.8477187135591386,0.8491228070175438,0.8140792624898614
43,61,0.8771929824561403,0.8477187135591386,0.8280701754385965,0.7902955756989727
43,62,0.8771929824561403,0.8477187135591386,0.8280701754385965,0.796029122513937
43,63,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8101105539857447
43,64,0.8771929824561403,0.8477187135591386,0.856140350877193,0.8256632178779011
43,65,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8095545114893407
43,66,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8052411428826133
43,67,0.8771929824561403,0.8477187135591386,0.8350877192982457,0.8007824327292821
43,68,0.8771929824561403,0.8477187135591386,0.856140350877193,0.8304268193034601
43,69,0.8771929824561403,0.8477187135591386,0.8280701754385965,0.7904704332782888
43,70,0.8771929824561403,0.8477187135591386,0.8491228070175438,0.8118164934199325
43,71,0.8771929824561403,0.8477187135591386,0.8491228070175438,0.807176036074525
43,72,0.8771929824561403,0.8477187135591386,0.8175438596491228,0.7797107658396999
43,73,0.8771929824561403,0.8477187135591386,0.8631578947368421,0.8319104152886179
43,74,0.8771929824561403,0.8477187135591386,0.8421052631578947,0.8025345764537339
43,75,0.8771929824561403,0.8477187135591386,0.8421052631578947,0.8023426563356897
43,76,0.8771929824561403,0.8477187135591386,0.8526315789473684,0.8181040122876523
43,77,0.8771929824561403,0.8477187135591386,0.8315789473684211,0.7950433392978771
43,78,0.8771929824561403,0.8477187135591386,0.8385964912280702,0.8024170231191623
43,79,0.8771929824561403,0.8477187135591386,0.8210526315789474,0.7882374629793962
43,80,0.8771929824561403,0.8477187135591386,0.856140350877193,0.8250577106286048
43,81,0.8771929824561403,0.8477187135591386,0.8350877192982457,0.7948382380118132
43,82,0.8771929824561403,0.8477187135591386,0.8350877192982457,0.7999989363325297
43,83,0.8771929824561403,0.8477187135591386,0.8385964912280702,0.8063456594706595
43,84,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8056652239933133
43,85,0.8771929824561403,0.8477187135591386,0.8280701754385965,0.7920527598882667
43,86,0.8771929824561403,0.8477187135591386,0.8315789473684211,0.7937178080588239
43,87,0.8771929824561403,0.8477187135591386,0.8350877192982457,0.7990900693376713
43,88,0.8771929824561403,0.8477187135591386,0.8280701754385965,0.7867618717384439
43,89,0.8771929824561403,0.8477187135591386,0.8350877192982457,0.7956490661791294
43,90,0.8771929824561403,0.8477187135591386,0.8491228070175438,0.8148113186905769
43,91,0.8771929824561403,0.8477187135591386,0.856140350877193,0.8217285482501164
43,92,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8046992218517819
43,93,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8089225746065368
43,94,0.8771929824561403,0.8477187135591386,0.8421052631578947,0.809905826257536
43,95,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8153460846650211
43,96,0.8771929824561403,0.8477187135591386,0.8350877192982457,0.8019868741783298
43,97,0.8771929824561403,0.8477187135591386,0.8456140350877193,0.8118039861761616
43,98,0.8771929824561403,0.8477187135591386,0.8245614035087719,0.7861387325411715
43,99,0.8771929824561403,0.8477187135591386,0.8350877192982457,0.8001152898372362
44,0,0.8456140350877193,0.810924856752314,0.8035087719298246,0.7602141222717687
44,1,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7775050927961953
44,2,0.8456140350877193,0.810924856752314,0.8175438596491228,0.7734591186170157
44,3,0.8456140350877193,0.810924856752314,0.8210526315789474,0.7840549261739409
44,4,0.8456140350877193,0.810924856752314,0.8140350877192982,0.7803158411786346
44,5,0.8456140350877193,0.810924856752314,0.8280701754385965,0.7928918618764731
